CALL_NO,ENTRY_DATE,TIME_PERIOD,Year,ENTRY_TIME,CLOSE_TIME,PRIORITY,CALL_TYPE,1ST_UNIT,DISP,LOCATION,FULL_ADDRESS_CLEAN,Lat,Long,Accuracy Score
160770054,3/17/16,3,2016,12:19:28 AM,12:45:07 AM,C,915,3F53,CIT,1427 HAIGHT ST,"1427 HAIGHT ST, SAN FRANCISCO, CA",37.769853,-122.445891,1
160770271,3/17/16,3,2016,2:44:30 AM,2:51:28 AM,C,915,3F53,CIT,COLE ST/HAIGHT ST,"COLE ST AND HAIGHT ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
160770367,3/17/16,3,2016,4:17:49 AM,4:23:21 AM,C,915,3F26,CIT,CHURCH ST/DUBOCE AV,"CHURCH ST AND DUBOCE AV, SAN FRANCISCO, CA",37.7692029,-122.4289847,1
160771687,3/17/16,3,2016,12:13:53 PM,12:24:56 PM,C,919,3F44,CIT,NOE & BEAVER COMMUNITY GARDEN,"NOE & BEAVER COMMUNITY GARDEN, SAN FRANCISCO, CA",37.76506,-122.433179,1
160761171,3/16/16,3,2016,10:14:25 AM,10:21:05 AM,C,915,3A44A,CIT,THE EMBARCADERO NOR/WASHINGTON ST,"THE EMBARCADERO NOR AND WASHINGTON ST, SAN FRANCISCO, CA",37.7939897,-122.4157008,1
160762950,3/16/16,3,2016,5:18:56 PM,5:25:03 PM,C,915,3A46D,CIT,STOCKTON ST/SACRAMENTO ST,"STOCKTON ST AND SACRAMENTO ST, SAN FRANCISCO, CA",37.793178,-122.407727,1
160761030,3/16/16,3,2016,9:38:13 AM,10:21:31 AM,C,915,3E13A,ARR,SUTTER ST/LAGUNA ST,"SUTTER ST AND LAGUNA ST, SAN FRANCISCO, CA",37.786246,-122.428241,0.95
160760524,3/16/16,3,2016,6:44:26 AM,7:02:02 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
160760459,3/16/16,3,2016,5:59:47 AM,6:02:36 AM,C,915,3J72,CIT,299 LEAVENWORTH ST,"299 LEAVENWORTH ST, SAN FRANCISCO, CA",37.783699,-122.414351,1
160761092,3/16/16,3,2016,9:56:27 AM,10:14:58 AM,C,915,3J90A,CIT,600 LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1
160760444,3/16/16,3,2016,5:45:21 AM,5:52:00 AM,C,915,3J72,CIT,210 JONES ST,"210 JONES ST, SAN FRANCISCO, CA",37.783236,-122.412214,1
160760452,3/16/16,3,2016,5:52:59 AM,6:01:49 AM,C,915,3J90A,CIT,JONES ST/TURK ST,"JONES ST AND TURK ST, SAN FRANCISCO, CA",37.783004,-122.412412,1
160760451,3/16/16,3,2016,5:52:15 AM,5:59:21 AM,C,915,3J72,CIT,259 TURK ST,"259 TURK ST, SAN FRANCISCO, CA",37.782795,-122.412764,1
160761173,3/16/16,3,2016,10:15:06 AM,10:40:57 AM,C,915,3J90A,CIT,TURK ST/HYDE ST,"TURK ST AND HYDE ST, SAN FRANCISCO, CA",37.782584,-122.415694,1
160760465,3/16/16,3,2016,6:04:51 AM,6:12:25 AM,C,915,3J72,CIT,10 GOLDEN GATE AV,"10 GOLDEN GATE AV, SAN FRANCISCO, CA",37.782394,-122.410402,1
160760485,3/16/16,3,2016,6:20:00 AM,6:34:00 AM,C,915,3J72,CIT,60 6TH ST,"60 6TH ST, SAN FRANCISCO, CA",37.781306,-122.40946,1
160760960,3/16/16,3,2016,9:22:42 AM,9:56:56 AM,C,915,3J72,CIT,LARKIN ST/MCALLISTER ST,"LARKIN ST AND MCALLISTER ST, SAN FRANCISCO, CA",37.78047,-122.416947,1
160760481,3/16/16,3,2016,6:16:15 AM,6:31:01 AM,C,915,3J90A,CIT,300 BLK LARKIN ST,"300 LARKIN ST, SAN FRANCISCO, CA",37.78032,-122.416947,1
160760472,3/16/16,3,2016,6:10:32 AM,6:16:05 AM,C,915,3J90A,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1
160760612,3/16/16,3,2016,7:29:06 AM,7:39:32 AM,C,915,3J72,CIT,100 LARKIN ST,"100 LARKIN ST, SAN FRANCISCO, CA",37.779159,-122.415808,1
160760460,3/16/16,3,2016,6:02:00 AM,6:10:24 AM,C,915,3J90A,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1
160760593,3/16/16,3,2016,7:19:08 AM,7:27:44 AM,C,915,3J72,CIT,10 LARKIN ST,"10 LARKIN ST, SAN FRANCISCO, CA",37.777823,-122.416264,1
160761085,3/16/16,3,2016,9:54:53 AM,12:23:19 PM,C,915,4X21,CIT,WARM WATER COVE PARK,"WARM WATER COVE PARK, SAN FRANCISCO, CA",37.776646,-122.417481,1
160762263,3/16/16,3,2016,2:54:05 PM,3:35:49 PM,C,915,3F13B,CIT,52 WALLER ST,"52 WALLER ST, SAN FRANCISCO, CA",37.772228,-122.42423,1
160762051,3/16/16,3,2016,1:54:50 PM,1:59:35 PM,C,919,3F13B,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
160763991,3/16/16,3,2016,10:01:51 PM,10:10:46 PM,C,915,3F53,CIT,HAIGHT ST/COLE ST,"HAIGHT ST AND COLE ST, SAN FRANCISCO, CA",37.769526,-122.45071,1
160761832,3/16/16,3,2016,12:55:40 PM,5:10:43 PM,C,915,3B45,CIT,8TH ST/15TH ST,"8TH ST AND 15TH ST, SAN FRANCISCO, CA",37.767488,-122.400877,0.96
160760598,3/16/16,3,2016,7:22:20 AM,7:37:35 AM,C,915,3I71,CIT,9TH AV/IRVING ST,"9TH AV AND IRVING ST, SAN FRANCISCO, CA",37.764036,-122.46631,1
160761283,3/16/16,3,2016,10:42:24 AM,6:37:37 PM,B,915,3D14D,CIT,400 TREAT AV,"400 TREAT AV, SAN FRANCISCO, CA",37.763291,-122.413973,1
160760656,3/16/16,3,2016,7:46:18 AM,8:43:50 AM,C,915,3I71,CIT,18TH AV/JUDAH ST,"18TH AV AND JUDAH ST, SAN FRANCISCO, CA",37.761747,-122.475923,1
160762194,3/16/16,3,2016,2:34:47 PM,2:54:27 PM,C,915,3I16A,CIT,122 WEST PORTAL AV,"122 WEST PORTAL AV, SAN FRANCISCO, CA",37.739659,-122.467326,1
160751366,3/15/16,3,2016,11:16:12 AM,11:25:53 AM,C,915,4M1D,CIT,THE EMBARCADERO NOR/BROADWAY,"THE EMBARCADERO NOR AND BROADWAY, SAN FRANCISCO, CA",37.799233,-122.39767,1
160750712,3/15/16,3,2016,8:16:47 AM,8:23:30 AM,C,915,3A44A,CIT,WAVERLY PL/SACRAMENTO ST,"WAVERLY PL AND SACRAMENTO ST, SAN FRANCISCO, CA",37.793315,-122.406643,0.91
160750437,3/15/16,3,2016,5:57:39 AM,6:07:19 AM,C,915,3J72,CIT,301 ELLIS ST,"301 ELLIS ST, SAN FRANCISCO, CA",37.784754,-122.411436,1
160750425,3/15/16,3,2016,5:47:07 AM,5:55:38 AM,C,915,3J72,CIT,352 LEAVENWORTH ST,"352 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784447,-122.41424,1
160750408,3/15/16,3,2016,5:28:50 AM,5:46:46 AM,C,915,3J72,CIT,480 EDDY ST,"480 EDDY ST, SAN FRANCISCO, CA",37.783824,-122.415504,1
160752659,3/15/16,3,2016,4:25:37 PM,4:34:43 PM,C,919,3F43B,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
160750357,3/15/16,3,2016,4:41:11 AM,6:32:34 AM,C,915,3F14A,CIT,439 DUBOCE AV,"439 DUBOCE AV, SAN FRANCISCO, CA",37.769157,-122.429991,1
160751653,3/15/16,3,2016,12:31:42 PM,6:40:50 PM,C,919,3B45,ARR,8TH ST/15TH ST,"8TH ST AND 15TH ST, SAN FRANCISCO, CA",37.767488,-122.400877,0.96
160750523,3/15/16,3,2016,6:59:07 AM,9:17:15 AM,B,915,3D11A,CIT,2135 MARKET ST,"2135 MARKET ST, SAN FRANCISCO, CA",37.766717,-122.429395,1
160740584,3/14/16,3,2016,7:37:18 AM,7:49:39 AM,C,915,3A71A,CIT,206 JEFFERSON ST,"206 JEFFERSON ST, SAN FRANCISCO, CA",37.808432,-122.416743,1
160743536,3/14/16,3,2016,8:14:49 PM,9:05:08 PM,C,915,3B45,CIT,1ST ST/CLEMENTINA ST,"1ST ST AND CLEMENTINA ST, SAN FRANCISCO, CA",37.787718,-122.395008,0.91
160743568,3/14/16,3,2016,8:22:28 PM,9:11:11 PM,C,915,3B45,CIT,69 CLEMENTINA ST,"69 CLEMENTINA ST, SAN FRANCISCO, CA",37.786468,-122.396434,1
160740371,3/14/16,3,2016,5:39:55 AM,6:02:58 AM,C,915,3J72,CIT,200 BLK TURK ST,"200 TURK ST, SAN FRANCISCO, CA",37.782854,-122.412412,1
160740395,3/14/16,3,2016,6:11:38 AM,6:26:08 AM,C,915,3J72,CIT,100 BLK JONES ST,"100 JONES ST, SAN FRANCISCO, CA",37.7820966,-122.412226,0.8
160740634,3/14/16,3,2016,7:53:30 AM,7:58:41 AM,C,915,3J72,CIT,1101 MARKET ST,"1101 MARKET ST, SAN FRANCISCO, CA",37.780071,-122.4124,1
160743557,3/14/16,3,2016,8:20:32 PM,9:40:36 PM,C,915,3B45,CIT,685 MINNA ST,"685 MINNA ST, SAN FRANCISCO, CA",37.777109,-122.412166,1
160742073,3/14/16,3,2016,2:07:06 PM,2:29:14 PM,C,915,3F13A,CIT,OAK ST/LYON ST,"OAK ST AND LYON ST, SAN FRANCISCO, CA",37.773424,-122.442565,0.9
160740665,3/14/16,3,2016,8:01:04 AM,9:15:59 AM,C,915,3B70,CIT,PLUM ST/SOUTH VAN NESS AV,"PLUM ST AND SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.7709016,-122.4180234,1
160740332,3/14/16,3,2016,4:54:05 AM,5:04:00 AM,C,915,3F26,CIT,55 MUSIC CONCOURSE DR,"55 MUSIC CONCOURSE DR, SAN FRANCISCO, CA",37.769883,-122.466863,1
160743840,3/14/16,3,2016,9:54:25 PM,10:05:24 PM,C,915,3F53,CIT,HAIGHT ST/CLAYTON ST,"HAIGHT ST AND CLAYTON ST, SAN FRANCISCO, CA",37.769798,-122.448579,1
160741444,3/14/16,3,2016,11:29:31 AM,6:01:13 PM,C,919,3D13D,CIT,19TH ST/SHOTWELL ST,"19TH ST AND SHOTWELL ST, SAN FRANCISCO, CA",37.760433,-122.415929,1
160730607,3/13/16,3,2016,8:02:54 AM,8:08:42 AM,C,915,3A13A,CIT,206 JEFFERSON ST,"206 JEFFERSON ST, SAN FRANCISCO, CA",37.808432,-122.416743,1
160730580,3/13/16,3,2016,7:43:08 AM,8:34:14 AM,C,915,3A15A,CIT,SANSOME ST/PINE ST,"SANSOME ST AND PINE ST, SAN FRANCISCO, CA",37.792108,-122.400933,1
160732181,3/13/16,3,2016,5:29:45 PM,6:12:08 PM,C,919,3A46D,CIT,140 SUTTER ST,"140 SUTTER ST, SAN FRANCISCO, CA",37.790098,-122.402871,1
160732791,3/13/16,3,2016,9:01:14 PM,10:55:27 PM,B,915,3J,ARR,GOLDEN GATE AV/LEAVENWORTH ST,"GOLDEN GATE AV AND LEAVENWORTH ST, SAN FRANCISCO, CA",37.781863,-122.413866,1
160731153,3/13/16,3,2016,12:17:38 PM,12:27:20 PM,C,915,9X10B,CIT,4TH ST/BERRY ST,"4TH ST AND BERRY ST, SAN FRANCISCO, CA",37.7757393,-122.3934153,1
160730629,3/13/16,3,2016,8:23:16 AM,8:31:47 AM,C,915,3F11A,CIT,2118 HAYES ST,"2118 HAYES ST, SAN FRANCISCO, CA",37.773441,-122.451314,1
160732990,3/13/16,3,2016,10:05:21 PM,10:18:48 PM,C,915,3F53,CIT,615 COLE ST,"615 COLE ST, SAN FRANCISCO, CA",37.769263,-122.450926,1
160733169,3/13/16,3,2016,11:22:34 PM,3:14:37 PM,C,915,3D70,CIT,WOODWARD ST/14TH ST,"WOODWARD ST AND 14TH ST, SAN FRANCISCO, CA",37.768226,-122.420777,1
160733175,3/13/16,3,2016,11:23:48 PM,5:20:31 PM,C,915,3D13D,CIT,18TH ST/SHOTWELL ST,"18TH ST AND SHOTWELL ST, SAN FRANCISCO, CA",37.762034,-122.416078,1
160721398,3/12/16,3,2016,11:58:44 AM,12:07:37 PM,C,915,3E3A,CIT,VAN NESS AV/TURK ST,"VAN NESS AV AND TURK ST, SAN FRANCISCO, CA",37.78196,-122.420638,1
160721156,3/12/16,3,2016,10:41:04 AM,11:39:05 AM,C,915,3E70A,CIT,512 VAN NESS AV,"512 VAN NESS AV, SAN FRANCISCO, CA",37.780405,-122.419905,1
160720607,3/12/16,3,2016,6:00:53 AM,6:57:53 AM,C,915,3J90A,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1
160720603,3/12/16,3,2016,5:52:32 AM,6:00:45 AM,C,915,3J90A,CIT,1182 MARKET ST,"1182 MARKET ST, SAN FRANCISCO, CA",37.779332,-122.414653,1
160720997,3/12/16,3,2016,9:36:21 AM,10:06:45 AM,C,915,3G67,CIT,FULTON ST/7TH AV,"FULTON ST AND 7TH AV, SAN FRANCISCO, CA",37.7734585,-122.4647989,1
160721185,3/12/16,3,2016,10:50:12 AM,11:00:55 AM,C,915,3F13A,CIT,1377 FELL ST,"1377 FELL ST, SAN FRANCISCO, CA",37.773288,-122.440032,1
160721397,3/12/16,3,2016,11:58:18 AM,12:46:50 PM,C,915,3F1A,CIT,52 LYON ST,"52 LYON ST, SAN FRANCISCO, CA",37.7714,-122.441971,1
160711511,3/11/16,3,2016,12:09:16 PM,1:50:25 PM,C,915,3A40C,CIT,PIER 45 #SHED-C,"PIER 45, SAN FRANCISCO, CA",37.809085,-122.4171988,1
160710698,3/11/16,3,2016,7:58:21 AM,8:45:36 AM,C,915,3J90A,CIT,56 MASON ST,"56 MASON ST, SAN FRANCISCO, CA",37.784163,-122.409018,1
160711487,3/11/16,3,2016,12:01:17 PM,12:25:54 PM,C,919,3D70,CIT,2100 MARKET ST,"2100 MARKET ST, SAN FRANCISCO, CA",37.767509,-122.429432,1
160711153,3/11/16,3,2016,10:29:24 AM,12:30:39 PM,C,915,3B70,CIT,16TH ST/WISCONSIN ST,"16TH ST AND WISCONSIN ST, SAN FRANCISCO, CA",37.766289,-122.399141,0.95
160712144,3/11/16,3,2016,3:04:15 PM,4:10:47 PM,C,919,3D44C,CIT,CASTRO ST/MARKET ST,"CASTRO ST AND MARKET ST, SAN FRANCISCO, CA",37.762671,-122.435188,1
160712496,3/11/16,3,2016,4:39:22 PM,6:49:04 PM,C,915,3C75,CIT,CORTLAND AV/BAYSHORE BL,"CORTLAND AV AND BAYSHORE BL, SAN FRANCISCO, CA",37.7395885,-122.4070537,1
160700817,3/10/16,3,2016,8:53:12 AM,9:16:23 AM,C,915,3A70A,CIT,CLAUDE LN/BUSH ST,"CLAUDE LN AND BUSH ST, SAN FRANCISCO, CA",37.790713,-122.4044,1
160700498,3/10/16,3,2016,6:57:46 AM,7:32:38 AM,C,915,3B70,CIT,500 8TH ST,"500 8TH ST, SAN FRANCISCO, CA",37.771908,-122.406381,1
160700643,3/10/16,3,2016,7:53:18 AM,8:03:12 AM,C,915,3F11A,CIT,1833 PAGE ST,"1833 PAGE ST, SAN FRANCISCO, CA",37.770136,-122.451001,1
160702131,3/10/16,3,2016,3:01:26 PM,3:15:14 PM,C,919,3D41C,CIT,CASTRO ST/18TH ST,"CASTRO ST AND 18TH ST, SAN FRANCISCO, CA",37.760889,-122.435001,1
160692125,3/9/16,3,2016,2:31:34 PM,3:12:07 PM,C,915,3A70A,CIT,1462 CALIFORNIA ST,"1462 CALIFORNIA ST, SAN FRANCISCO, CA",37.79116,-122.418463,1
160691992,3/9/16,3,2016,1:56:25 PM,2:36:20 PM,C,915,3A70A,CIT,554 MARKET ST,"554 MARKET ST, SAN FRANCISCO, CA",37.789974,-122.400971,1
160692548,3/9/16,3,2016,4:19:39 PM,6:13:16 PM,C,915,3A15D,CIT,33 3RD ST,"33 3RD ST, SAN FRANCISCO, CA",37.787301,-122.403158,1
160690584,3/9/16,3,2016,7:25:36 AM,7:34:45 AM,C,915,3J72,CIT,785 MARKET ST,"785 MARKET ST, SAN FRANCISCO, CA",37.785887,-122.405221,1
160690426,3/9/16,3,2016,5:48:56 AM,5:52:10 AM,C,915,3J72,CIT,788 OFARRELL ST,"788 OFARRELL ST, SAN FRANCISCO, CA",37.785357,-122.417658,1
160691124,3/9/16,3,2016,10:16:22 AM,10:24:00 AM,C,915,3J72,CIT,430 LEAVENWORTH ST,"430 LEAVENWORTH ST, SAN FRANCISCO, CA",37.785129,-122.414354,1
160690580,3/9/16,3,2016,7:22:31 AM,7:24:24 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
160690432,3/9/16,3,2016,5:52:22 AM,5:56:47 AM,C,915,3J72,CIT,360 HYDE ST,"360 HYDE ST, SAN FRANCISCO, CA",37.784265,-122.415813,1
160690420,3/9/16,3,2016,5:40:13 AM,5:46:27 AM,C,915,3J72,CIT,410 EDDY ST,"410 EDDY ST, SAN FRANCISCO, CA",37.783897,-122.414604,1
160691094,3/9/16,3,2016,10:07:22 AM,10:16:11 AM,C,915,3J72,CIT,299 LEAVENWORTH ST,"299 LEAVENWORTH ST, SAN FRANCISCO, CA",37.783699,-122.414351,1
160690704,3/9/16,3,2016,8:10:56 AM,8:16:16 AM,C,915,3J72,CIT,57 TAYLOR ST,"57 TAYLOR ST, SAN FRANCISCO, CA",37.78288,-122.410852,1
160690523,3/9/16,3,2016,6:51:55 AM,7:17:08 AM,C,915,3J72,CIT,1081 MARKET ST,"1081 MARKET ST, SAN FRANCISCO, CA",37.780644,-122.411615,1
160690488,3/9/16,3,2016,6:32:17 AM,6:51:26 AM,C,915,3J72,CIT,1178 MARKET ST,"1178 MARKET ST, SAN FRANCISCO, CA",37.779175,-122.414265,1
160690778,3/9/16,3,2016,8:38:02 AM,10:03:23 AM,C,915,3.00E+70,CIT,BILL GRAHAM CIVIC AUDITORIUM,"BILL GRAHAM CIVIC AUDITORIUM, SAN FRANCISCO, CA",37.776646,-122.417481,1
160693325,3/9/16,3,2016,7:43:34 PM,7:46:19 PM,C,919,3F43,CIT,1742 HAIGHT ST,"1742 HAIGHT ST, SAN FRANCISCO, CA",37.769606,-122.451059,1
160690437,3/9/16,3,2016,6:00:12 AM,6:08:29 AM,C,915,3J72,CIT,150 FULTON ST,"150 FULTON ST, SAN FRANCISCO, CA",37.729785,-122.406443,0.9
160681143,3/8/16,3,2016,10:13:33 AM,10:24:22 AM,C,915,3.00E+70,CIT,ALICE B TOKLAS PL/POLK ST,"ALICE B TOKLAS PL AND POLK ST, SAN FRANCISCO, CA",37.785433,-122.419639,1
160680389,3/8/16,3,2016,5:59:48 AM,6:32:06 AM,C,915,3J72,CIT,300 BLK ELLIS ST,"300 ELLIS ST, SAN FRANCISCO, CA",37.784924,-122.41114,1
160681845,3/8/16,3,2016,1:10:47 PM,1:24:54 PM,C,915,3E43B,CIT,WILLOW ST/VAN NESS AV,"WILLOW ST AND VAN NESS AV, SAN FRANCISCO, CA",37.78337,-122.420832,1
160680453,3/8/16,3,2016,6:45:10 AM,6:59:28 AM,C,915,3J72,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1
160680584,3/8/16,3,2016,7:48:00 AM,7:51:30 AM,C,915,3J72,CIT,GROVE ST/HYDE ST,"GROVE ST AND HYDE ST, SAN FRANCISCO, CA",37.7788903,-122.4149656,1
160681293,3/8/16,3,2016,10:53:46 AM,1:09:06 PM,C,915,3F13B,CIT,446 COLE ST,"446 COLE ST, SAN FRANCISCO, CA",37.771042,-122.450381,1
160681866,3/8/16,3,2016,1:15:34 PM,1:38:19 PM,C,915,3F13B,CIT,PAGE ST/SHRADER ST,"PAGE ST AND SHRADER ST, SAN FRANCISCO, CA",37.770313,-122.452055,1
160680901,3/8/16,3,2016,9:14:14 AM,9:28:06 AM,C,915,3I71,CIT,12TH AV/IRVING ST,"12TH AV AND IRVING ST, SAN FRANCISCO, CA",37.763895,-122.469522,1
160681535,3/8/16,3,2016,11:48:51 AM,1:22:20 PM,B,919,3D11A,ARR,CASTRO ST/MARKET ST,"CASTRO ST AND MARKET ST, SAN FRANCISCO, CA",37.762671,-122.435188,1
160681477,3/8/16,3,2016,11:38:44 AM,6:42:41 PM,C,915,3D70,CIT,701 SOUTH VAN NESS AV,"701 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.761764,-122.416803,1
160680452,3/8/16,3,2016,6:43:54 AM,6:44:44 AM,C,915,3J72,CIT,150 FULTON ST,"150 FULTON ST, SAN FRANCISCO, CA",37.729785,-122.406443,0.9
160670842,3/7/16,3,2016,9:45:49 AM,3:07:26 PM,C,915,3A70A,ARR,444 STOCKTON ST,"444 STOCKTON ST, SAN FRANCISCO, CA",37.790126,-122.40674,1
160671438,3/7/16,3,2016,12:38:31 PM,12:46:01 PM,C,919,3F13B,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
160671453,3/7/16,3,2016,12:41:46 PM,2:11:18 PM,C,915,3D70,CIT,550 15TH ST,"550 15TH ST, SAN FRANCISCO, CA",37.767418,-122.406216,1
160670396,3/7/16,3,2016,6:26:27 AM,6:39:00 AM,C,915,3X73,CIT,VERMONT ST/15TH ST,"VERMONT ST AND 15TH ST, SAN FRANCISCO, CA",37.767257,-122.40475,1
160670946,3/7/16,3,2016,10:18:43 AM,10:30:55 AM,C,915,3I71,CIT,12TH AV/IRVING ST,"12TH AV AND IRVING ST, SAN FRANCISCO, CA",37.763895,-122.469522,1
160670740,3/7/16,3,2016,9:14:24 AM,9:25:52 AM,C,915,3D11A,CIT,CASTRO ST/MARKET ST,"CASTRO ST AND MARKET ST, SAN FRANCISCO, CA",37.762671,-122.435188,1
160672108,3/7/16,3,2016,3:39:48 PM,4:09:40 PM,C,915,3D12C,CIT,426 CASTRO ST,"426 CASTRO ST, SAN FRANCISCO, CA",37.762189,-122.435275,1
160671425,3/7/16,3,2016,12:34:13 PM,2:28:39 PM,C,915,3H67,CIT,3391 MISSION ST,"3391 MISSION ST, SAN FRANCISCO, CA",37.742276,-122.421744,1
160660587,3/6/16,3,2016,6:39:14 AM,6:52:19 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
160660630,3/6/16,3,2016,7:10:15 AM,7:11:21 AM,C,915,3J72,CIT,259 TURK ST,"259 TURK ST, SAN FRANCISCO, CA",37.782795,-122.412764,1
160660672,3/6/16,3,2016,7:35:04 AM,7:39:49 AM,C,915,3J72,CIT,1 TAYLOR ST,"1 TAYLOR ST, SAN FRANCISCO, CA",37.782435,-122.410798,1
160660646,3/6/16,3,2016,7:19:28 AM,7:31:47 AM,C,915,3J72,CIT,175 GOLDEN GATE AV,"175 GOLDEN GATE AV, SAN FRANCISCO, CA",37.781659,-122.413344,1
160660553,3/6/16,3,2016,6:10:50 AM,6:17:34 AM,C,915,3J72,CIT,1081 MARKET ST,"1081 MARKET ST, SAN FRANCISCO, CA",37.780644,-122.411615,1
160660943,3/6/16,3,2016,9:38:29 AM,9:55:53 AM,C,915,3F13A,CIT,238 SHRADER ST,"238 SHRADER ST, SAN FRANCISCO, CA",37.772614,-122.452228,1
160660813,3/6/16,3,2016,8:46:05 AM,8:52:19 AM,C,915,3F4A,CIT,1604 HAIGHT ST,"1604 HAIGHT ST, SAN FRANCISCO, CA",37.769965,-122.448919,1
160661453,3/6/16,3,2016,12:41:23 PM,1:26:02 PM,C,919,3F43C,CIT,1599 HAIGHT ST,"1599 HAIGHT ST, SAN FRANCISCO, CA",37.769703,-122.448337,1
160661016,3/6/16,3,2016,10:09:30 AM,4:36:49 PM,C,915,3D70,CIT,1845 MISSION ST,"1845 MISSION ST, SAN FRANCISCO, CA",37.767615,-122.419603,1
160660858,3/6/16,3,2016,9:05:07 AM,10:21:40 AM,B,915,3D4A,ARR,1845 MISSION ST,"1845 MISSION ST, SAN FRANCISCO, CA",37.767615,-122.419603,1
160661084,3/6/16,3,2016,10:40:42 AM,10:55:04 AM,C,915,3I71,CIT,12TH AV/IRVING ST,"12TH AV AND IRVING ST, SAN FRANCISCO, CA",37.763895,-122.469522,1
160661066,3/6/16,3,2016,10:30:56 AM,12:09:08 PM,C,915,3C75,CIT,NEWHALL ST/LA SALLE AV,"NEWHALL ST AND LA SALLE AV, SAN FRANCISCO, CA",37.737542,-122.390521,1
160651055,3/5/16,3,2016,9:48:30 AM,9:56:34 AM,C,915,3A44B,CIT,WAVERLY PL/SACRAMENTO ST,"WAVERLY PL AND SACRAMENTO ST, SAN FRANCISCO, CA",37.793315,-122.406643,0.91
160650951,3/5/16,3,2016,9:06:49 AM,9:38:47 AM,C,915,3A30,CIT,55 GEARY ST,"55 GEARY ST, SAN FRANCISCO, CA",37.787432,-122.404371,1
160651086,3/5/16,3,2016,9:58:17 AM,2:05:27 PM,C,915,3E43B,CIT,1188 FRANKLIN ST,"1188 FRANKLIN ST, SAN FRANCISCO, CA",37.785272,-122.422604,1
160650515,3/5/16,3,2016,4:36:38 AM,5:05:40 AM,C,915,3J72,CIT,301 ELLIS ST,"301 ELLIS ST, SAN FRANCISCO, CA",37.784754,-122.411436,1
160650545,3/5/16,3,2016,5:11:26 AM,5:18:53 AM,C,915,3J72,CIT,351 ELLIS ST,"351 ELLIS ST, SAN FRANCISCO, CA",37.784694,-122.411904,1
160650522,3/5/16,3,2016,4:45:30 AM,4:49:58 AM,C,915,3J72,CIT,201 TURK ST,"201 TURK ST, SAN FRANCISCO, CA",37.782651,-122.41294,1
160650562,3/5/16,3,2016,5:33:39 AM,5:37:50 AM,C,915,3J72,CIT,138 HYDE ST,"138 HYDE ST, SAN FRANCISCO, CA",37.782216,-122.415256,1
160650706,3/5/16,3,2016,7:14:44 AM,7:17:00 AM,C,915,3J72,CIT,151 FULTON ST,"151 FULTON ST, SAN FRANCISCO, CA",37.779536,-122.415765,1
160650575,3/5/16,3,2016,5:46:28 AM,6:10:04 AM,C,915,3J72,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1
160650689,3/5/16,3,2016,7:06:59 AM,7:21:19 AM,C,915,3G67,CIT,BALBOA ST/LA PLAYA,"BALBOA ST AND LA PLAYA, SAN FRANCISCO, CA",37.7751261,-122.5101747,1
160650725,3/5/16,3,2016,7:24:25 AM,7:40:50 AM,C,915,3F13A,CIT,1563 PAGE ST,"1563 PAGE ST, SAN FRANCISCO, CA",37.770832,-122.446349,1
160651564,3/5/16,3,2016,12:40:16 PM,1:09:35 PM,C,919,3F43C,CIT,HAIGHT ST/CLAYTON ST,"HAIGHT ST AND CLAYTON ST, SAN FRANCISCO, CA",37.769798,-122.448579,1
160651661,3/5/16,3,2016,1:09:45 PM,1:21:09 PM,C,919,3D70,CIT,FOLSOM ST/13TH ST,"FOLSOM ST AND 13TH ST, SAN FRANCISCO, CA",37.769611,-122.414801,0.94
160650771,3/5/16,3,2016,7:46:58 AM,7:58:43 AM,C,915,3I71,CIT,9TH AV/IRVING ST,"9TH AV AND IRVING ST, SAN FRANCISCO, CA",37.764036,-122.46631,1
