CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
4916409,7/17/15 9:47,2015,7/17/15 10:36,7/17/15 10:36,Closed,"Case Resolved - Park Ranger was dispatched on 7/17/2015 AT 10:35 AM, he walked around the park and unable to locate possible encampment.",RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,"Balboa Park, , SAN FRANCISCO, CA, 94112",11,Mission Terrace,37.72494878,-122.4446273,"(37.72494878, -122.4446273)",160,0
5281707,11/13/15 12:11,2015,11/14/15 11:22,11/14/15 11:22,Closed,Case Completed - resolved: Completed by zone personnel.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HARRINGTON ST and MISSION ST,11,,37.72517551,-122.4344258,"(37.7251755068618, -122.434425845135)",162,0
4931939,7/22/15 17:59,2015,7/23/15 5:15,7/23/15 5:15,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"444 SPEAR AVE, SAN FRANCISCO, CA, 94124",10,Hunters Point,37.7253372,-122.3679682,"(37.725337196746, -122.367968207936)",164,0
5631551,3/5/16 8:59,2016,3/5/16 11:07,3/5/16 9:39,Closed,Case Resolved - Called SFPD for Homeless Assistance CAD # 160651047,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1902 OCEAN AVE, SAN FRANCISCO, CA, 94112",7,,37.72538248,-122.4621572,"(37.725382481, -122.462157153)",166,0
5372751,12/14/15 8:32,2015,12/14/15 8:38,12/14/15 8:38,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1900 OCEAN AVE, SAN FRANCISCO, CA, 94112",7,Mt. Davidson Manor,37.72542897,-122.4621942,"(37.72542897357, -122.462194233895)",168,0
5830186,5/4/16 11:34,2016,5/4/16 11:54,5/4/16 11:54,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1550 BANCROFT AVE, SAN FRANCISCO, CA, 94124",10,Bayview,37.72543109,-122.3913717,"(37.725431088601, -122.391371722039)",170,0
5855169,5/11/16 13:18,2016,5/11/16 18:11,5/11/16 18:11,Closed,Handled - Police CAD# 161322146 assigned; Call Closed: 2016-05-11 18:11:03,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1550 BANCROFT AVE, SAN FRANCISCO, CA, 94124",10,Bayview,37.72543109,-122.3913717,"(37.725431088601, -122.391371722039)",172,0
5808049,4/28/16 5:05,2016,4/28/16 12:00,4/28/16 12:00,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 3RD ST and CARROLL AVE,10,Bayview,37.72547576,-122.3942436,"(37.7254757565251, -122.394243601662)",174,0
5251005,11/3/15 14:16,2015,11/3/15 21:47,11/3/15 21:47,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1489 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",10,,37.72572381,-122.4013883,"(37.725723814, -122.401388342)",176,0
2176279,3/27/13 12:50,2013,3/27/13 14:14,3/27/13 14:14,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GRIFFITH ST and SHAFTER AVE,10,Hunters Point,37.72573632,-122.3813775,"(37.7257363191723, -122.381377528549)",178,0
4203817,11/12/14 20:25,2014,11/13/14 2:21,11/13/14 2:21,Closed,Case Completed - resolved: Completed‰Û_‰Û_,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"5700 3RD ST, SAN FRANCISCO, CA, 94124",10,Bayview,37.72592815,-122.3942409,"(37.725928154758, -122.394240945488)",180,0
4626559,4/1/15 9:52,2015,4/1/15 10:25,4/1/15 10:25,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1485 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",10,Bayview,37.72605155,-122.401412,"(37.726051553821, -122.401411952322)",182,0
5163602,10/6/15 10:43,2015,10/6/15 11:42,10/6/15 11:42,Closed,Case Completed - resolved: on city college property,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HAVELOCK ST and EDNA ST,7,Sunnyside,37.72669841,-122.4465503,"(37.7266984080265, -122.446550331854)",184,0
5286537,11/15/15 12:30,2015,11/16/15 11:15,11/16/15 11:15,Closed,Case Completed - resolved: Completed.......,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"4400 MISSION ST, SAN FRANCISCO, CA, 94112",11,Mission Terrace,37.72713051,-122.4333154,"(37.727130508566, -122.433315410038)",186,0
5826910,5/3/16 14:11,2016,5/3/16 20:47,5/3/16 20:47,Closed,Case Resolved - SFPD Dispatcher 163 CAD# 2428  CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1355 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",10,,37.72729509,-122.4017606,"(37.727295092, -122.401760551)",188,0
5377706,12/15/15 13:53,2015,12/19/15 10:47,12/19/15 10:47,Closed,Case Completed - resolved: Not DPW responsibility to move campers off public property. Zone personnel cleaned location.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1895 EGBERT AVE, SAN FRANCISCO, CA, 94124",10,Bayview,37.72774607,-122.401886,"(37.727746073384, -122.401886002983)",190,0
5844065,5/8/16 13:08,2016,5/8/16 18:26,5/8/16 18:26,Closed,Case Resolved - SFPD Dispatcher 58 Called back with CAD#  CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BACON ST and BAY SHORE BLVD,10,Portola,37.72810202,-122.4022094,"(37.7281020230962, -122.40220936012)",192,0
5008628,8/18/15 1:18,2015,8/20/15 2:25,8/20/15 2:25,Closed,Case Completed - resolved: nothing found,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1280 REVERE AVE, SAN FRANCISCO, CA, 94124",10,Hunters Point,37.72838123,-122.3841039,"(37.728381227699, -122.384103936307)",194,0
5628453,3/4/16 8:52,2016,,3/4/16 10:19,Open,open,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"370 JUDSON AVE, SAN FRANCISCO, CA, 94112",7,Sunnyside,37.72849019,-122.4504469,"(37.728490187208, -122.450446865863)",196,0
4179597,11/5/14 12:38,2014,11/5/14 5:01,11/5/14 5:01,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1680 MISSION ST, SAN FRANCISCO, CA, 94103",11,Mission Terrace,37.72863761,-122.4314812,"(37.728637610218, -122.431481174846)",198,0
4080189,10/6/14 10:21,2014,10/7/14 9:17,10/7/14 9:17,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"121 MISSION ST, SAN FRANCISCO, CA, 94105",11,Mission Terrace,37.72863761,-122.4314812,"(37.728637610218, -122.431481174846)",200,0
4145760,10/25/14 18:53,2014,10/26/14 9:57,10/26/14 9:57,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HOLYOKE ST and FELTON ST,9,Portola,37.72874526,-122.4095337,"(37.7287452589418, -122.409533666405)",202,0
3292048,1/21/14 8:20,2014,1/24/14 14:17,1/24/14 14:17,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN JOSE AVE and COTTER ST,11,Mission Terrace,37.7302524,-122.4374857,"(37.7302524027756, -122.437485703787)",204,0
4807485,6/6/15 16:36,2015,6/7/15 1:00,6/7/15 1:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of THORNTON AVE and SAN BRUNO AVE,9,Portola,37.730318,-122.4047065,"(37.7303180047404, -122.404706457918)",206,0
5559724,2/11/16 15:59,2016,2/12/16 1:52,2/12/16 1:52,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN BRUNO AVE and THORNTON AVE,9,Portola,37.730318,-122.4047065,"(37.7303180047404, -122.404706457918)",208,0
4731347,5/9/15 11:43,2015,5/9/15 14:21,5/9/15 14:21,Closed,Case Completed - resolved: Completed by zone personnel.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN JOSE AVE and THERESA ST,11,Mission Terrace,37.73044903,-122.4365366,"(37.7304490311446, -122.436536597203)",210,0
5448359,1/9/16 10:58,2016,1/9/16 12:45,1/9/16 12:45,Closed,Case Completed - resolved: Completed......,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN JOSE AVE and THERESA ST,11,Mission Terrace,37.73044903,-122.4365366,"(37.7304490311446, -122.436536597203)",212,0
5512430,1/28/16 12:24,2016,2/3/16 11:47,2/3/16 11:47,Closed,Case Resolved - PLEASE CONTACT NON-EMERGENCY POLICE (415)553-0123 FOR ENCAMPMENT.,SFMTA - Parking Enforcement - G,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"501 HEARST AVE, SAN FRANCISCO, CA, 94112",7,,37.73055828,-122.4491354,"(37.730558279, -122.44913542)",214,0
5079564,9/9/15 5:49,2015,9/9/15 10:30,9/9/15 10:30,Closed,Case Completed - resolved: Completed•À_•À_,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MISSION ST and TRUMBULL ST,11,Mission Terrace,37.73074212,-122.4293043,"(37.7307421190564, -122.429304287001)",216,0
5605780,2/26/16 10:08,2016,2/26/16 19:23,2/26/16 19:23,Closed,Case Completed - Case Resolved: Advised SFPD #51,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"171 TRUMBULL ST, SAN FRANCISCO, CA, 94112",11,Mission Terrace,37.73092381,-122.4268179,"(37.730923814418, -122.426817868207)",218,0
4218425,11/17/14 17:06,2014,11/19/14 12:53,11/19/14 12:53,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ALEMANY BLVD and ROUSSEAU ST,11,Mission Terrace,37.73103992,-122.4295707,"(37.7310399193303, -122.429570724279)",220,0
2558850,7/2/13 11:18,2013,7/3/13 13:16,7/3/13 13:16,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ALEMANY BLVD and CONGDON ST,11,Mission Terrace,37.7311685,-122.4261618,"(37.7311684957279, -122.426161763831)",222,0
5006058,8/17/15 11:21,2015,8/28/15 11:15,8/28/15 11:15,Closed,Case Completed - resolved: Completed by zone personnel. Homeless returned after location cleaned.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ALEMANY BLVD and CONGDON ST,11,Mission Terrace,37.7311685,-122.4261618,"(37.7311684957279, -122.426161763831)",224,0
5221483,10/24/15 16:53,2015,10/24/15 20:08,10/24/15 20:08,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN BRUNO AVE and SILLIMAN ST,9,Portola,37.73123703,-122.4050859,"(37.7312370349364, -122.40508590518)",226,0
5263062,11/7/15 9:57,2015,11/7/15 17:51,11/7/15 17:51,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN BRUNO AVE and SILLIMAN ST,9,Portola,37.73123703,-122.4050859,"(37.7312370349364, -122.40508590518)",228,0
4113431,10/16/14 7:33,2014,10/17/14 16:44,10/17/14 16:44,Closed,Case Completed - resolved: WASTE NOT FOUND,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1037 BAY SHORE BLVD, SAN FRANCISCO, CA, 94124",10,Silver Terrace,37.7314157,-122.4037706,"(37.73141570393, -122.403770624247)",230,0
5670095,3/16/16 9:07,2016,3/16/16 15:50,3/16/16 15:50,Closed,Case Resolved - done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HILLSIDE LN and CALVERT DR,8,St. Mary's Park,37.73202821,-122.4337963,"(37.7320282114799, -122.433796268948)",232,0
5440894,1/7/16 8:24,2016,1/7/16 11:46,1/7/16 11:46,Closed,Case Transferred - Transferred to CalTrans.,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HILLSIDE LN and,8,St. Mary's Park,37.73228178,-122.4339295,"(37.732281779, -122.433929455)",234,0
5819680,5/2/16 3:34,2016,5/2/16 6:12,5/2/16 6:12,Closed,Case Resolved - Public Works does not move homeless people.  Will notify SFPD for assistance.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2975 23RD AVE, SAN FRANCISCO, CA, 94132",7,,37.73304893,-122.4795341,"(37.73304893, -122.479534072)",236,0
5347770,12/5/15 11:05,2015,12/8/15 3:03,12/8/15 3:03,Closed,Case Completed - resolved: Items are being claimed by a homeless woman.Lp will check back later today to see if debris is still there.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of QUESADA AVE and 3RD ST,10,Silver Terrace,37.73322328,-122.3912445,"(37.733223284077, -122.391244536968)",238,0
4513260,2/21/15 17:07,2015,2/22/15 22:17,2/22/15 22:17,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ALEMANY BLVD and FOLSOM ST,9,Bernal Heights,37.7332784,-122.4138241,"(37.7332784003459, -122.413824141896)",240,0
2592027,7/11/13 14:42,2013,7/13/13 20:17,7/13/13 20:17,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1747 QUESADA AVE, SAN FRANCISCO, CA, 94124",10,,37.73358281,-122.3924117,"(37.733582807, -122.392411669)",242,0
5784412,4/20/16 19:56,2016,4/20/16 22:10,4/20/16 22:10,Closed,Case Resolved - Cal trans,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of NATICK ST and SAN JOSE AV OFF RAMP,8,Glen Park,37.73376551,-122.4315947,"(37.7337655090313, -122.431594660136)",244,0
3841437,7/19/14 13:36,2014,7/23/14 6:31,7/23/14 6:31,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"566 ARLINGTON ST, SAN FRANCISCO, CA, 94131",8,Glen Park,37.73404213,-122.4313242,"(37.734042125453, -122.431324232695)",246,0
4704296,4/28/15 19:31,2015,4/30/15 4:10,4/30/15 4:10,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD and AUGUSTA ST,10,Silver Terrace,37.73428693,-122.4054944,"(37.73428693481, -122.405494403872)",248,0
4301782,12/14/14 12:28,2014,12/14/14 10:12,12/14/14 10:12,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"300 ALEMANY BLVD, SAN FRANCISCO, CA, 94110",9,Bernal Heights,37.73433528,-122.4119075,"(37.73433527776, -122.411907506612)",250,0
4903368,7/13/15 7:26,2015,10/23/15 1:02,10/23/15 1:02,Closed,Case Completed - resolved: Issued Notice of Violation,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of CHARTER OAK AVE and AUGUSTA ST,10,Silver Terrace,37.73434323,-122.404544,"(37.7343432310184, -122.404543992464)",252,0
5698417,3/25/16 8:01,2016,3/25/16 8:58,3/25/16 8:58,Closed,Case Resolved - advise sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"4801 3RD ST, SAN FRANCISCO, CA, 94124",10,Bayview,37.73455962,-122.3905486,"(37.734559620162, -122.390548592963)",254,0
5571279,2/16/16 8:16,2016,2/16/16 23:37,2/16/16 23:37,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"319 ROANOKE ST, SAN FRANCISCO, CA, 94131",8,Fairmount,37.73482761,-122.429359,"(37.734827605407, -122.429358959426)",256,0
3774451,6/26/14 9:21,2014,6/26/14 10:00,6/26/14 10:00,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"500 ARLINGTON ST, SAN FRANCISCO, CA, 94131",8,Glen Park,37.73501911,-122.4298753,"(37.735019107666, -122.429875292845)",258,0
3821108,7/12/14 11:26,2014,7/12/14 1:25,7/12/14 1:25,Closed,Case Completed - resolved: sent over via red button,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ARLINGTON ST and ROANOKE ST,8,Glen Park,37.73502749,-122.4296985,"(37.7350274851639, -122.42969847477)",260,0
5487540,1/21/16 9:10,2016,1/22/16 7:13,1/22/16 7:13,Closed,Case Resolved - Report to DPT Enforcement.,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of LINDSAY CIR and,10,Bayview,37.7351832,-122.3855902,"(37.735183202, -122.38559016)",262,0
5452230,1/11/16 7:41,2016,1/11/16 18:42,1/11/16 18:42,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"161 COLLEGE AVE, SAN FRANCISCO, CA, 94112",8,St. Mary's Park,37.73543882,-122.4258575,"(37.73543882029, -122.42585745954)",264,0
5559970,2/11/16 17:02,2016,2/13/16 3:10,2/13/16 3:10,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ALEMANY BLVD and ALEMANY BLVD OFF RAMP,9,Bernal Heights,37.73546707,-122.4097832,"(37.7354670730848, -122.409783175083)",266,0
4435537,1/28/15 8:05,2015,1/29/15 10:37,1/29/15 10:37,Closed,Case Completed - resolved: Completed,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of OAKDALE AVE and NEWHALL ST,10,Silver Terrace,37.73566099,-122.3922138,"(37.7356609940117, -122.392213826222)",268,0
5032201,8/25/15 10:50,2015,8/25/15 16:07,8/25/15 16:07,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"14 RICHLAND AVE, SAN FRANCISCO, CA, 94110",8,St. Mary's Park,37.7358133,-122.4265378,"(37.735813297754, -122.426537795948)",270,0
4458075,2/4/15 9:19,2015,2/4/15 12:49,2/4/15 12:49,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1708 OAKDALE AVE, SAN FRANCISCO, CA, 94124",10,Bayview,37.73581958,-122.392374,"(37.735819579667, -122.392373989504)",272,0
3649805,5/16/14 16:01,2014,5/16/14 6:45,5/16/14 6:45,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of MISSION ST and RICHLAND AVE,8,Holly Park,37.73606103,-122.4244661,"(37.7360610336851, -122.424466098948)",274,0
4596856,3/22/15 16:32,2015,3/23/15 8:19,3/23/15 8:19,Closed,Case Resolved - Appropriate parties have been advised of this report.,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,"Sigmund Stern Recreation Grove, , SAN FRANCISCO, CA, 94132",4,Parkside,37.73608231,-122.478297,"(37.736082311, -122.478297)",276,0
5530451,2/3/16 8:03,2016,2/3/16 20:45,2/3/16 20:45,Closed,Case Completed - resolved: 10-98 Completed.picked up branches (JO),DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of GREAT HWY and WAWONA ST,4,Parkside,37.73609571,-122.506194,"(37.7360957071879, -122.506193953495)",278,0
3621560,5/7/14 15:23,2014,5/8/14 2:53,5/8/14 2:53,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"29 RICHLAND AVE, SAN FRANCISCO, CA, 94110",8,Holly Park,37.73625601,-122.4264341,"(37.736256013367, -122.426434131896)",280,0
3677638,5/26/14 8:09,2014,8/25/14 13:35,8/25/14 13:35,Closed,Case Resolved - PSA manager reports issue resolved.,RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,"Pine Lake Park, , SAN FRANCISCO, CA, 94132",4,Parkside,37.73630857,-122.4859282,"(37.736308566, -122.4859282)",282,0
5529626,2/2/16 17:28,2016,2/3/16 11:40,2/3/16 11:40,Closed,Case Completed - resolved: Completed.....,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BOUTWELL ST and HELENA ST,10,Apparel City,37.73636754,-122.405711,"(37.736367537, -122.405711013)",284,0
4495339,2/15/15 18:46,2015,2/16/15 6:53,2/16/15 6:53,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of SAN BRUNO AVE and ALEMANY BLVD,9,Bernal Heights,37.73642859,-122.4085568,"(37.7364285916372, -122.408556810484)",286,0
