CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
4342124,12/29/14 10:22,2014,12/30/14 1:37,12/30/14 1:37,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"40 VIA BUFANO, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.80125,-122.4114,"(37.801255273616, -122.411365086618)",Web Self Service
4342084,12/29/14 10:18,2014,12/29/14 11:30,12/29/14 11:30,Closed,Case Completed - resolved: Completed……,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of HUDSON AVE and PHELPS ST,10,Bayview,BAYVIEW,37.7411,-122.3901,"(37.7411051159677, -122.390142453087)",Voice In
4342031,12/29/14 10:06,2014,12/30/14 1:38,12/30/14 1:38,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"700 MASON ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,CENTRAL,37.79012,-122.4103,"(37.790119633296, -122.410311390401)",Voice In
4341929,12/29/14 9:48,2014,12/31/14 2:42,12/31/14 2:42,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CRESCENT AVE and MISSION ST,8,St. Mary's Park,INGLESIDE,37.73537,-122.4247,"(37.7353698896474, -122.424702425088)",Web Self Service
4341867,12/29/14 9:37,2014,12/29/14 14:31,12/29/14 14:31,Closed,Case Completed - resolved: 1098 completed,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"907 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77483,-122.4185,"(37.77472242609, -122.4154275272)",Voice In
4341856,12/29/14 9:34,2014,12/30/14 2:07,12/30/14 2:07,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SYCAMORE ST and MISSION ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
4341570,12/29/14 8:43,2014,12/31/14 2:40,12/31/14 2:40,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"165 13TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,MISSION,37.76962,-122.417,"(37.770407302168, -122.419646608098)",Voice In
4341537,12/29/14 8:38,2014,1/8/15 9:56,1/8/15 9:56,Closed,Case Completed - resolved: box no steamer,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.77483,-122.4185,"(37.781648791294, -122.412268668324)",Voice In
4341370,12/29/14 8:09,2014,12/29/14 9:50,12/29/14 9:50,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78154,-122.4142,"(37.781695725669, -122.414185346548)",Voice In
4341354,12/29/14 8:05,2014,12/30/14 3:36,12/30/14 3:36,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"533 ASHBURY ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77042,-122.4472,"(37.770422523602, -122.447155869962)",Voice In
4341314,12/29/14 7:54,2014,12/30/14 3:37,12/30/14 3:37,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1376 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77039,-122.4448,"(37.770384024935, -122.444840342909)",Twitter
4341218,12/29/14 7:15,2014,12/29/14 8:49,12/29/14 8:49,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of BIRCH ST and LAGUNA ST,5,Hayes Valley,NORTHERN,37.77786,-122.4265,"(37.7778624654502, -122.426547691927)",Voice In
4340705,12/28/14 18:27,2014,12/29/14 8:27,12/29/14 8:27,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ESSEX ST and HARRISON ST,6,Rincon Hill,SOUTHERN,37.78515,-122.3941,"(37.7851492045953, -122.394099167376)",Voice In
4340681,12/28/14 18:11,2014,12/29/14 5:47,12/29/14 5:47,Closed,Scheduled -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STEVENSON ST and 14TH ST,9,Mission,MISSION,37.76819,-122.4214,"(37.7681900032667, -122.421364418123)",Web Self Service
4340677,12/28/14 18:07,2014,12/29/14 8:24,12/29/14 8:24,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of STEVENSON ST and 14TH ST,9,Mission,MISSION,37.76819,-122.4214,"(37.7681900032667, -122.421364418123)",Web Self Service
4340570,12/28/14 17:18,2014,12/29/14 8:27,12/29/14 8:27,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"568 FOLSOM ST, SAN FRANCISCO, CA, 94105",6,South of Market,SOUTHERN,37.78617,-122.3961,"(37.786178025144, -122.396125779682)",Voice In
4340493,12/28/14 16:44,2014,12/29/14 8:28,12/29/14 8:28,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MONTGOMERY ST and FILBERT ST,3,Telegraph Hill,CENTRAL,37.80197,-122.4046,"(37.801967276111, -122.404557054681)",Voice In
4340427,12/28/14 16:14,2014,1/10/15 6:30,1/10/15 6:30,Closed,"Case Completed - resolved: Per Supervisor Darrel Ho, no tents were found at the time. Clean up loose debris on the block.",DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of STEVENSON ST and 14TH ST,9,Mission,MISSION,37.76819,-122.4214,"(37.7681900032667, -122.421364418123)",Voice In
4340354,12/28/14 15:46,2014,12/29/14 2:21,12/29/14 2:21,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 19TH ST and GUERRERO ST,8,Mission Dolores,MISSION,37.75997,-122.4236,"(37.7599673117617, -122.423641204907)",Voice In
4340257,12/28/14 15:15,2014,12/30/14 9:38,12/30/14 9:38,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ADA CT and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78545,-122.4157,"(37.7854497254799, -122.415673981011)",Voice In
4340115,12/28/14 14:11,2014,12/29/14 8:23,12/29/14 8:23,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"257 14TH ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76824,-122.419,"(37.768213485184, -122.419016602272)",Mobile/Open311
4340076,12/28/14 13:58,2014,12/29/14 8:40,12/29/14 8:40,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"281 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.77483,-122.4185,"(37.782707498577, -122.413749301868)",Voice In
4340072,12/28/14 13:58,2014,1/2/15 8:19,1/2/15 8:19,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"187 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78489,-122.4134,"(37.784344378062, -122.410224931748)",Voice In
4340068,12/28/14 13:57,2014,12/28/14 22:22,12/28/14 22:22,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"434 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.77483,-122.4185,"(37.784894837547, -122.413417158902)",Voice In
4340065,12/28/14 13:56,2014,12/29/14 8:41,12/29/14 8:41,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"116 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78547,-122.4143,"(37.783294101859, -122.411241580659)",Voice In
4340061,12/28/14 13:56,2014,12/28/14 22:21,12/28/14 22:21,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"593 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.785468204205, -122.414326304697)",Voice In
4340059,12/28/14 13:54,2014,12/29/14 8:40,12/29/14 8:40,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and GOLDEN GATE AVE,6,Tenderloin,TENDERLOIN,37.78223,-122.4103,"(37.7822305956242, -122.41029213588)",Voice In
4340050,12/28/14 13:52,2014,12/29/14 5:47,12/29/14 5:47,Closed,Scheduled -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FOLSOM ST and THE EMBARCADERO,6,Rincon Hill,SOUTHERN,37.79076,-122.3901,"(37.7907650044534, -122.390090470276)",Voice In
4339703,12/28/14 11:38,2014,12/29/14 15:48,12/29/14 15:48,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1254 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75309,-122.4162,"(37.75311308874, -122.416492218072)",Mobile/Open311
4339700,12/28/14 11:37,2014,1/13/15 10:31,1/13/15 10:31,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LAFAYETTE ST and MISSION ST,6,South of Market,SOUTHERN,37.77348,-122.418,"(37.7734744350932, -122.418030128307)",Voice In
4339610,12/28/14 10:58,2014,1/6/15 2:37,1/6/15 2:37,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 FRANKLIN ST, SAN FRANCISCO, CA, 94102",5,Civic Center,NORTHERN,37.77637,-122.4215,"(37.776400996646, -122.42133185375)",Voice In
4339591,12/28/14 10:48,2014,12/29/14 15:48,12/29/14 15:48,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"3219 17TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7635,-122.4178,"(37.763501782541, -122.417768629357)",Voice In
4339483,12/28/14 10:07,2014,12/29/14 8:24,12/29/14 8:24,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1077 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77257,-122.417,"(37.772568549144, -122.417029671577)",Voice In
4339472,12/28/14 10:03,2014,12/30/14 2:28,12/30/14 2:28,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"610 11TH AVE, SAN FRANCISCO, CA, 94118",1,Inner Richmond,RICHMOND,37.77673,-122.4692,"(37.776728257608, -122.469184632307)",Voice In
4339465,12/28/14 10:00,2014,12/30/14 1:35,12/30/14 1:35,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and SACRAMENTO ST,3,Nob Hill,CENTRAL,37.7928,-122.4178,"(37.7919228358865, -122.417582093652)",Voice In
4339395,12/28/14 9:33,2014,12/28/14 11:17,12/28/14 11:17,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 17TH ST and VERMONT ST,10,Potrero Hill,SOUTHERN,37.76466,-122.4045,"(37.7646642107067, -122.404496824177)",Voice In
4339390,12/28/14 9:33,2014,12/31/14 2:07,12/31/14 2:07,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CLAUDE LN and SUTTER ST,3,Downtown / Union Square,CENTRAL,37.78987,-122.4043,"(37.7897827329349, -122.404208202792)",Mobile/Open311
4339182,12/28/14 6:32,2014,12/31/14 2:51,12/31/14 2:51,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2399 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76273,-122.4347,"(37.762730775957, -122.434671221238)",Voice In
4339020,12/27/14 23:16,2014,12/28/14 1:02,12/28/14 1:02,Closed,"Case Completed - resolved: 10-98 570 went out to location, he was able to clean up area and pick up misc debris. He did not find any needles in this area. Advised that he would return to area to follow up when traffic was lighter.",DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of MISSION ST and 18TH ST,9,Mission,MISSION,37.76184,-122.4194,"(37.7618358043403, -122.419359315196)",Voice In
4338643,12/27/14 17:36,2014,12/27/14 19:16,12/27/14 19:16,Closed,Case Completed - resolved: 10-98 Comp,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"186 WEST PORTAL AVE, SAN FRANCISCO, CA, 94127",7,West Portal,TARAVAL,37.73899,-122.4681,"(37.738987688862, -122.468119815493)",Voice In
4338472,12/27/14 16:19,2014,12/27/14 23:16,12/27/14 23:16,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of DUBOCE AVE and OTIS ST,6,South of Market,MISSION,37.77011,-122.42,"(37.7701113170831, -122.420008481617)",Voice In
4338392,12/27/14 15:44,2014,12/27/14 23:17,12/27/14 23:17,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"54 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78112,-122.413,"(37.781120068843, -122.413034181293)",Voice In
4338390,12/27/14 15:43,2014,1/10/15 12:32,1/10/15 12:32,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"201 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78139,-122.4117,"(37.782957104081, -122.412452764452)",Voice In
4338385,12/27/14 15:42,2014,12/27/14 23:17,12/27/14 23:17,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1072 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78139,-122.4117,"(37.781393972571, -122.411735372104)",Voice In
4338382,12/27/14 15:41,2014,12/27/14 23:17,12/27/14 23:17,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"956 MARKET ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.78876,-122.4021,"(37.788763302721, -122.402093267746)",Voice In
4338316,12/27/14 15:04,2014,12/28/14 7:16,12/28/14 7:16,Closed,Case Completed - resolved: Pickup completed.,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Not associated with a specific address,,,,37.74187,-122.3883,,Integrated Agency
4338291,12/27/14 14:54,2014,12/27/14 23:17,12/27/14 23:17,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"970 FOLSOM ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.77921,-122.4048,"(37.779218295416, -122.404939019482)",Mobile/Open311
4338258,12/27/14 14:40,2014,12/29/14 12:40,12/29/14 12:40,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 9TH ST and CLEMENTINA ST,6,South of Market,SOUTHERN,37.7742,-122.4122,"(37.7741997741448, -122.412170272765)",Voice In
4338108,12/27/14 13:53,2014,12/31/14 2:50,12/31/14 2:50,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2298 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76019,-122.42,"(37.760352322983, -122.419458084555)",Voice In
4338096,12/27/14 13:48,2014,12/28/14 3:49,12/28/14 3:49,Closed,Case Completed - resolved: Per LP 8047 pick up card board on side of bldg…1098 completed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of NATOMA ST and 11TH ST,6,South of Market,SOUTHERN,37.77353,-122.4161,"(37.7735324025458, -122.416104066095)",Voice In
4337975,12/27/14 13:11,2014,1/1/15 10:15,1/1/15 10:15,Closed,Case Completed - resolved: Completed……,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HAIGHT ST and ASHBURY ST,5,Haight Ashbury,PARK,37.77001,-122.4469,"(37.7700075522105, -122.44693369284)",Voice In
4337947,12/27/14 12:59,2014,1/4/15 11:05,1/4/15 11:05,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"455 FRANKLIN ST, SAN FRANCISCO, CA, 94102",5,Civic Center,NORTHERN,37.77853,-122.4218,"(37.778530569981, -122.421761765716)",Voice In
4337908,12/27/14 12:39,2014,12/27/14 16:17,12/27/14 16:17,Closed,Case Completed - resolved: 10-98 Comp,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"701 TARAVAL ST, SAN FRANCISCO, CA, 94116",7,West Portal,TARAVAL,37.743,-122.4737,"(37.742996661134, -122.473704736611)",Voice In
4337907,12/27/14 12:39,2014,12/27/14 14:33,12/27/14 14:33,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TEHAMA ST and 8TH ST,6,South of Market,SOUTHERN,37.77579,-122.4111,"(37.7757938053201, -122.411069277528)",Voice In
4337867,12/27/14 12:19,2014,12/27/14 15:43,12/27/14 15:43,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1150 MASONIC AVE, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77052,-122.4451,"(37.770496807151, -122.445188130476)",Voice In
4337860,12/27/14 12:18,2014,3/9/15 9:27,3/9/15 9:27,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1150 MASONIC AVE, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77052,-122.4451,"(37.770496807151, -122.445188130476)",Voice In
4337844,12/27/14 12:12,2014,1/1/15 8:30,1/1/15 8:30,Closed,Case Completed - resolved: Completed……,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1144 MASONIC AVE, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,PARK,37.77057,-122.4452,"(37.770565876374, -122.445202030553)",Voice In
4337780,12/27/14 11:51,2014,12/29/14 5:50,12/29/14 5:50,Closed,Scheduled -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and 5TH ST,6,South of Market,SOUTHERN,37.78273,-122.4065,"(37.7827315392717, -122.406479543996)",Voice In
4337770,12/27/14 11:46,2014,1/8/15 15:51,1/8/15 15:51,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"33 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77114,-122.4141,"(37.771092811302, -122.413877417966)",Mobile/Open311
4337735,12/27/14 11:33,2014,12/29/14 2:07,12/29/14 2:07,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
4337616,12/27/14 10:56,2014,1/8/15 14:38,1/8/15 14:38,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of MISSION ST and DUBOCE AVE,6,South of Market,MISSION,37.77011,-122.42,"(37.7701113170831, -122.420008481617)",Voice In
4337609,12/27/14 10:53,2014,12/27/14 14:34,12/27/14 14:34,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LAFAYETTE ST and MISSION ST,6,South of Market,SOUTHERN,37.77348,-122.418,"(37.7734744350932, -122.418030128307)",Voice In
4337603,12/27/14 10:52,2014,12/29/14 12:15,12/29/14 12:15,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of FELL ST and LAGUNA ST,5,Hayes Valley,NORTHERN,37.77552,-122.4261,"(37.7755243958891, -122.426070375351)",Voice In
4337580,12/27/14 10:39,2014,1/8/15 14:39,1/8/15 14:39,Closed,Case Completed - resolved: removed with the homeless crew,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"764 TEHAMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7749,-122.4123,"(37.774899042695, -122.412314144441)",Voice In
4337436,12/27/14 9:40,2014,12/28/14 12:25,12/28/14 12:25,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,NORTHERN,37.788,-122.422,"(37.7880012977202, -122.421954886089)",Voice In
4337415,12/27/14 9:28,2014,12/27/14 14:34,12/27/14 14:34,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HARRIET ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77808,-122.4062,"(37.7780825037493, -122.406150479603)",Voice In
