CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
1827553,12/27/12 16:19,2012,12/28/12 20:15,12/28/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of FOLSOM ST and HARRIET ST,6,South of Market,SOUTHERN,37.77808,-122.4062,"(37.7780825037493, -122.406150479603)",Web Self Service
1827256,12/27/12 15:22,2012,12/28/12 21:15,12/28/12 21:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"459 LINDEN ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,NORTHERN,37.77601,-122.4254,"(37.776012427391, -122.425425506898)",Web Self Service
1827190,12/27/12 15:08,2012,12/28/12 20:14,12/28/12 20:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"223 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78319,-122.4143,"(37.783186523272, -122.41426639828)",Voice In
1827171,12/27/12 15:04,2012,12/28/12 21:15,12/28/12 21:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"241 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78351,-122.4127,"(37.783511167724, -122.412650621232)",Voice In
1827165,12/27/12 15:03,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"545 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78338,-122.4166,"(37.783382375345, -122.416618669616)",Voice In
1827156,12/27/12 15:02,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LARKIN ST and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78517,-122.4179,"(37.785167113148, -122.417901555792)",Voice In
1827145,12/27/12 15:01,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 MASON ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78406,-122.4094,"(37.784055852949, -122.409387916344)",Voice In
1826845,12/27/12 13:55,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"60 TEHAMA ST, SAN FRANCISCO, CA, 94105",6,South of Market,SOUTHERN,37.78711,-122.3968,"(37.787112640735, -122.396832277047)",Voice In
1826622,12/27/12 13:14,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"180 REDWOOD ST, SAN FRANCISCO, CA, 94102",6,Civic Center,NORTHERN,37.78083,-122.4199,"(37.780831576624, -122.419942863809)",Voice In
1826438,12/27/12 12:40,2012,12/30/12 7:13,12/30/12 7:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of FILLMORE ST and GEARY BLVD,5,Japantown,NORTHERN,37.78436,-122.4329,"(37.7843549819784, -122.432914300391)",Voice In
1825992,12/27/12 11:09,2012,12/31/12 8:13,12/31/12 8:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"16 JESSIE ST, SAN FRANCISCO, CA, 94105",6,Financial District,CENTRAL,37.7899,-122.3989,"(37.78989925566, -122.398947261344)",Voice In
1825829,12/27/12 10:37,2012,12/31/12 8:12,12/31/12 8:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"415 O'FARRELL ST, SAN FRANCISCO, CA, 94102",6,,TENDERLOIN,37.78574,-122.4118,"(37.785739232, -122.411766514)",Voice In
1825814,12/27/12 10:36,2012,12/31/12 8:13,12/31/12 8:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ELLIS ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78487,-122.4128,"(37.7848662629825, -122.412782034851)",Voice In
1825808,12/27/12 10:35,2012,12/31/12 8:13,12/31/12 8:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1108 MARKET ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7808,-122.4123,"(37.780797056286, -122.412254799703)",Voice In
1825805,12/27/12 10:33,2012,12/31/12 7:12,12/31/12 7:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"25 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78253,-122.4108,"(37.782528051068, -122.410801837765)",Voice In
1825530,12/27/12 9:38,2012,1/4/13 11:12,1/4/13 11:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1825175,12/27/12 8:16,2012,12/31/12 23:12,12/31/12 23:12,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"70 OAK GROVE ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.77725,-122.402,"(37.777253650427, -122.402006482815)",Voice In
1823677,12/26/12 16:42,2012,12/28/12 20:13,12/28/12 20:13,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of AUSTIN ST and POLK ST,3,Lower Nob Hill,NORTHERN,37.78917,-122.4204,"(37.7891652092449, -122.42040110105)",Voice In
1823458,12/26/12 15:59,2012,12/29/12 15:20,12/29/12 15:20,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HAIGHT ST and MASONIC AVE,5,Haight Ashbury,PARK,37.77021,-122.4453,"(37.7702101326969, -122.445345107431)",Voice In
1823397,12/26/12 15:46,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"430 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78489,-122.416,"(37.784888444265, -122.416003072074)",Voice In
1823392,12/26/12 15:45,2012,12/28/12 21:15,12/28/12 21:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"400 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78472,-122.416,"(37.784717617779, -122.415968427592)",Voice In
1823379,12/26/12 15:44,2012,1/3/13 16:11,1/3/13 16:11,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HYDE ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78259,-122.4157,"(37.7825849253338, -122.415693877194)",Voice In
1823369,12/26/12 15:42,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"334 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78405,-122.4158,"(37.784046630731, -122.415827005443)",Voice In
1823224,12/26/12 15:14,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HEMLOCK ST and VAN NESS AVE,3,Lower Nob Hill,NORTHERN,37.78709,-122.4216,"(37.787087246742, -122.421559837824)",Voice In
1823214,12/26/12 15:13,2012,1/4/13 8:12,1/4/13 8:12,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of HEMLOCK ST and VAN NESS AVE,3,Lower Nob Hill,NORTHERN,37.78709,-122.4216,"(37.787087246742, -122.421559837824)",Voice In
1822552,12/26/12 12:52,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"Tenderloin Recreation Center,  570 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78482,-122.4154,"(37.784820978, -122.415403)",Voice In
1822545,12/26/12 12:51,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"515 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78447,-122.4149,"(37.78447360525, -122.414888010318)",Voice In
1822541,12/26/12 12:50,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"450 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78487,-122.4137,"(37.784865546213, -122.41364721644)",Voice In
1822535,12/26/12 12:49,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"440 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78488,-122.4135,"(37.784882327363, -122.413525135346)",Voice In
1822268,12/26/12 11:40,2012,1/4/13 11:12,1/4/13 11:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
1822192,12/26/12 11:24,2012,1/4/13 11:12,1/4/13 11:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and VAN NESS AVE,6,Cathedral Hill,NORTHERN,37.78103,-122.4204,"(37.7810307026118, -122.420439600402)",Voice In
1821943,12/26/12 10:20,2012,1/2/13 15:13,1/2/13 15:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"401 DUBOCE AVE, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.7693,-122.4294,"(37.769299485483, -122.429416904198)",Voice In
1821572,12/26/12 8:58,2012,12/31/12 9:13,12/31/12 9:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of POLK ST and WILLOW ST,6,Tenderloin,NORTHERN,37.78357,-122.4193,"(37.7835677876724, -122.419273410521)",Voice In
1821461,12/26/12 8:22,2012,12/31/12 9:13,12/31/12 9:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"774 TEHAMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77497,-122.4122,"(37.774969203089, -122.412225208308)",Voice In
1820237,12/25/12 14:04,2012,1/3/13 14:12,1/3/13 14:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HAIGHT ST and MASONIC AVE,5,Haight Ashbury,PARK,37.77021,-122.4453,"(37.7702101326969, -122.445345107431)",Voice In
1818331,12/24/12 16:02,2012,12/27/12 20:14,12/27/12 20:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"162 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78392,-122.4108,"(37.783922294298, -122.41075376396)",Voice In
1818324,12/24/12 16:01,2012,12/24/12 17:15,12/24/12 17:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78414,-122.4109,"(37.7841410971463, -122.410951471563)",Voice In
1818311,12/24/12 15:59,2012,12/24/12 17:15,12/24/12 17:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and TAYLOR ST,6,Tenderloin,TENDERLOIN,37.78414,-122.4109,"(37.7841410971463, -122.410951471563)",Voice In
1818295,12/24/12 15:58,2012,12/28/12 21:14,12/28/12 21:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"25 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78253,-122.4108,"(37.782528051068, -122.410801837765)",Voice In
1817912,12/24/12 14:32,2012,12/31/12 0:13,12/31/12 0:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CASTRO ST and MARKET ST,8,Castro,MISSION,37.76267,-122.4352,"(37.7626708067676, -122.435188059501)",Voice In
1817823,12/24/12 14:17,2012,12/26/12 15:14,12/26/12 15:14,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"215 MOULTON ST, SAN FRANCISCO, CA, 94123",2,Union Street,NORTHERN,37.79927,-122.4365,"(37.799272623612, -122.436490020732)",Voice In
1817239,12/24/12 11:56,2012,12/27/12 20:13,12/27/12 20:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"606 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78451,-122.4165,"(37.784511894065, -122.416450330667)",Voice In
1817227,12/24/12 11:55,2012,12/27/12 20:13,12/27/12 20:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78372,-122.4142,"(37.7837237595403, -122.414241564993)",Voice In
1817215,12/24/12 11:53,2012,12/24/12 20:16,12/24/12 20:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2200 TURK BLVD, SAN FRANCISCO, CA, 94115",2,Anza Vista,PARK,37.77896,-122.4455,"(37.778958972804, -122.445454474067)",Voice In
1817208,12/24/12 11:51,2012,12/27/12 20:13,12/27/12 20:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LEAVENWORTH ST and TURK ST,6,Tenderloin,TENDERLOIN,37.78279,-122.4141,"(37.7827945054955, -122.414053905579)",Voice In
1817193,12/24/12 11:49,2012,12/30/12 7:13,12/30/12 7:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"70 MENDOSA AVE, SAN FRANCISCO, CA, 94116",7,,TARAVAL,37.74845,-122.466,"(37.748448121, -122.465966305)",Voice In
1816544,12/24/12 9:44,2012,1/4/13 11:12,1/4/13 11:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MISSION ST and SYCAMORE ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
1816416,12/24/12 9:16,2012,1/3/13 14:12,1/3/13 14:12,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1946 GROVE ST, SAN FRANCISCO, CA, 94117",5,,PARK,37.77484,-122.4488,"(37.774838165, -122.448788589)",Voice In
1816379,12/24/12 9:08,2012,1/4/13 11:13,1/4/13 11:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"200 CAPP ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76324,-122.4185,"(37.763245122837, -122.41852143234)",Voice In
1814278,12/23/12 14:02,2012,12/27/12 20:13,12/27/12 20:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"245 POWELL ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.78694,-122.4083,"(37.786939453174, -122.40827840199)",Voice In
1813977,12/23/12 12:17,2012,12/27/12 10:10,12/27/12 10:10,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 15TH ST and LANDERS ST,8,Mission Dolores,MISSION,37.76619,-122.4278,"(37.7661940948288, -122.427757203996)",Voice In
1813958,12/23/12 12:12,2012,1/4/13 10:13,1/4/13 10:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"138 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7822,-122.4155,"(37.782197228778, -122.415454560389)",Voice In
1813941,12/23/12 12:07,2012,1/4/13 10:13,1/4/13 10:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"455 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78508,-122.4163,"(37.785078982066, -122.416339761172)",Voice In
1813801,12/23/12 11:08,2012,12/26/12 11:18,12/26/12 11:18,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of GOUGH ST and HAYES ST,5,Hayes Valley,NORTHERN,37.77688,-122.423,"(37.7768835090015, -122.42297812288)",Voice In
1812503,12/22/12 17:34,2012,12/23/12 21:31,12/23/12 21:31,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and HYDE ST,6,Civic Center,TENDERLOIN,37.78165,-122.4155,"(37.7816543173929, -122.415505129216)",Voice In
1812496,12/22/12 17:33,2012,12/23/12 21:31,12/23/12 21:31,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and JONES ST,6,Tenderloin,TENDERLOIN,37.78207,-122.4122,"(37.7820729735132, -122.412220705195)",Voice In
1812493,12/22/12 17:31,2012,12/23/12 21:31,12/23/12 21:31,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In
1812487,12/22/12 17:30,2012,12/23/12 21:31,12/23/12 21:31,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"337 HYDE ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78402,-122.4161,"(37.784018618303, -122.416116820114)",Voice In
1812418,12/22/12 17:06,2012,12/22/12 20:15,12/22/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of 46TH AVE and JUDAH ST,4,Outer Sunset,TARAVAL,37.76043,-122.5059,"(37.7604244814811, -122.505928178459)",Voice In
1811946,12/22/12 15:07,2012,12/23/12 20:15,12/23/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"369 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78254,-122.4152,"(37.78254186192, -122.415160470246)",Voice In
1811571,12/22/12 13:14,2012,12/23/12 20:15,12/23/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78186,-122.4139,"(37.7818633401966, -122.413865509418)",Voice In
1811565,12/22/12 13:13,2012,12/23/12 20:15,12/23/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"118 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78243,-122.4121,"(37.782426835502, -122.412135568823)",Voice In
1811562,12/22/12 13:12,2012,12/23/12 20:15,12/23/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"425 EDDY ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78363,-122.4147,"(37.783628932812, -122.414660368411)",Voice In
1811558,12/22/12 13:12,2012,12/23/12 20:15,12/23/12 20:15,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"20 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78143,-122.4118,"(37.781430576186, -122.411781286463)",Voice In
1811295,12/22/12 11:31,2012,12/25/12 23:13,12/25/12 23:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of EDDY ST and LARKIN ST,6,Tenderloin,TENDERLOIN,37.78331,-122.4175,"(37.783310773957, -122.41752862123)",Voice In
1811173,12/22/12 10:47,2012,12/24/12 7:16,12/24/12 7:16,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of ADA CT and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78545,-122.4157,"(37.7854497254799, -122.415673981011)",Voice In
1809793,12/21/12 18:12,2012,12/28/12 21:13,12/28/12 21:13,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3201 24TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75223,-122.4165,"(37.752227503636, -122.416538722883)",Voice In
1809356,12/21/12 16:05,2012,1/15/13 7:17,1/15/13 7:17,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2330 20TH AVE, SAN FRANCISCO, CA, 94116",4,,TARAVAL,37.74426,-122.4765,"(37.744260368, -122.476525675)",Voice In
1809296,12/21/12 15:50,2012,12/21/12 18:16,12/21/12 18:16,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"1016 BRYANT ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77232,-122.4076,"(37.772315865859, -122.407620863827)",Web Self Service
