CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
873654,05/02/2011 09:39:19 AM,2011,05/02/2011 02:06:05 PM,05/02/2011 02:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ALPINE TER and DUBOCE AVE,8,Buena Vista,PARK,37.76904,-122.4376,"(37.7690432374932, -122.4375562887)",Voice In,
874010,05/02/2011 02:37:56 PM,2011,05/03/2011 02:06:12 PM,05/03/2011 02:06:12 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2059 MARKET ST, SAN FRANCISCO, CA, 94114",8,Mission Dolores,MISSION,37.76801,-122.4279,"(37.768009801116, -122.427950926119)",Voice In,
874167,05/02/2011 06:23:25 PM,2011,05/03/2011 02:06:15 PM,05/03/2011 02:06:15 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"65 ALPINE TER, SAN FRANCISCO, CA, 94117",8,Buena Vista,PARK,37.76945,-122.4375,"(37.769453115069, -122.437517916673)",Voice In,
874536,05/03/2011 10:55:00 AM,2011,05/07/2011 06:06:06 AM,05/07/2011 06:06:06 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LASKIE ST and MISSION ST,6,South of Market,SOUTHERN,37.77671,-122.4141,"(37.7767075929162, -122.414106760324)",Voice In,
876079,05/05/2011 12:43:20 PM,2011,05/06/2011 05:06:01 PM,05/06/2011 05:06:01 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1500 SANSOME ST, SAN FRANCISCO, CA, 94111",3,Northern Waterfront,CENTRAL,37.80446,-122.4033,"(37.804462972453, -122.403274293512)",Voice In,
877114,05/06/2011 11:09:50 PM,2011,05/10/2011 06:06:02 AM,05/10/2011 06:06:02 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 14TH ST and MARKET ST,8,Duboce Triangle,MISSION,37.76773,-122.4287,"(37.7677349578011, -122.428657089624)",Voice In,
877825,05/08/2011 11:53:08 PM,2011,05/09/2011 06:12:15 AM,05/09/2011 06:12:15 AM,Closed,Case is a Duplicate - Notes - Already have.,311 Supervisor Queue,Homeless Concerns,Medical Waste,needle,"667 FOLSOM ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.78428,-122.398,"(37.784283304644, -122.39804245944)",Voice In,
879023,05/10/2011 12:05:01 PM,2011,05/24/2011 02:06:03 PM,05/24/2011 02:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LASKIE ST and MISSION ST,6,South of Market,SOUTHERN,37.77671,-122.4141,"(37.7767075929162, -122.414106760324)",Voice In,
880094,05/11/2011 07:17:16 PM,2011,05/12/2011 02:06:05 PM,05/12/2011 02:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2926 SANTIAGO ST, SAN FRANCISCO, CA, 94116",4,,TARAVAL,37.74415,-122.4989,"(37.744149855, -122.498873241)",Voice In,
880859,05/13/2011 07:02:35 AM,2011,05/13/2011 08:06:09 AM,05/13/2011 08:06:09 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of PINE ST and VAN NESS AVE,3,Pacific Heights,NORTHERN,37.78941,-122.4221,"(37.7894119211754, -122.422135042074)",Voice In,
881502,05/14/2011 07:48:39 AM,2011,05/14/2011 09:06:11 AM,05/14/2011 09:06:11 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 5TH ST and MINNA ST,6,South of Market,SOUTHERN,37.7823,-122.4059,"(37.7822962302842, -122.405931220532)",Voice In,
881503,05/14/2011 07:51:46 AM,2011,05/16/2011 06:06:03 AM,05/16/2011 06:06:03 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 5TH ST and MINNA ST,6,South of Market,SOUTHERN,37.7823,-122.4059,"(37.7822962302842, -122.405931220532)",Voice In,
881547,05/14/2011 09:55:21 AM,2011,05/17/2011 08:06:00 AM,05/17/2011 08:06:00 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH AVE and LINCOLN WAY,4,Golden Gate Park,TARAVAL,37.7655,-122.4762,"(37.7654983957981, -122.476186614615)",Voice In,
881887,05/14/2011 08:48:24 PM,2011,05/17/2011 03:06:03 PM,05/17/2011 03:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1800 PACIFIC AVE, SAN FRANCISCO, CA, 94109",2,Pacific Heights,NORTHERN,37.79468,-122.4252,"(37.79467743854, -122.425180170758)",Voice In,
882598,05/16/2011 10:19:29 AM,2011,05/16/2011 11:06:03 AM,05/16/2011 11:06:03 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of BRADY ST and COLTON ST,6,South of Market,SOUTHERN,37.77287,-122.4204,"(37.7728719108381, -122.420399946698)",Voice In,
883571,05/17/2011 03:23:58 PM,2011,05/18/2011 06:06:01 AM,05/18/2011 06:06:01 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MCALLISTER ST and STEINER ST,5,Alamo Square,NORTHERN,37.77842,-122.4334,"(37.7784223369321, -122.433407423325)",Voice In,
883981,05/18/2011 10:59:22 AM,2011,05/24/2011 05:06:05 PM,05/24/2011 05:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"495 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78068,-122.4078,"(37.780677251934, -122.407837318648)",Voice In,
884173,05/18/2011 03:15:37 PM,2011,05/19/2011 01:36:32 PM,05/19/2011 01:36:32 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1284 MCALLISTER ST, SAN FRANCISCO, CA, 94115",5,Western Addition,NORTHERN,37.77858,-122.4331,"(37.778574120829, -122.433076812956)",Voice In,
887360,05/24/2011 09:00:55 AM,2011,05/25/2011 12:11:17 PM,05/25/2011 12:11:17 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 3RD ST and MARIN ST,10,Central Waterfront,BAYVIEW,37.749,-122.3875,"(37.7490046161992, -122.38745615937)",Voice In,
888617,05/26/2011 08:48:28 AM,2011,05/26/2011 03:06:05 PM,05/26/2011 03:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MCALLISTER ST and POLK ST,6,Civic Center,NORTHERN,37.78026,-122.4186,"(37.7802602275734, -122.418598538827)",Voice In,
889798,05/27/2011 08:36:46 PM,2011,05/28/2011 03:06:09 PM,05/28/2011 03:06:09 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"112 LYON ST, SAN FRANCISCO, CA, 94117",5,Buena Vista,PARK,37.77206,-122.4421,"(37.772060119888, -122.442128260165)",Voice In,
892367,06/01/2011 07:35:38 PM,2011,06/02/2011 12:06:14 PM,06/02/2011 12:06:14 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CEDAR ST and POLK ST,6,Lower Nob Hill,NORTHERN,37.78636,-122.4198,"(37.7863588743707, -122.419833230054)",Voice In,
892492,06/02/2011 07:10:25 AM,2011,06/02/2011 09:06:11 AM,06/02/2011 09:06:11 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 11TH ST and NATOMA ST,6,South of Market,SOUTHERN,37.77353,-122.4161,"(37.7735324025458, -122.416104066095)",Voice In,
892556,06/02/2011 08:35:29 AM,2011,06/04/2011 05:06:02 PM,06/04/2011 05:06:02 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HEMLOCK ST and POLK ST,3,Lower Nob Hill,NORTHERN,37.78728,-122.42,"(37.7872798982582, -122.420019719869)",Voice In,
894330,06/05/2011 01:41:02 AM,2011,06/05/2011 06:06:08 AM,06/05/2011 06:06:08 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"45 PRIEST ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,CENTRAL,37.79367,-122.4152,"(37.793675859693, -122.415243466828)",Voice In,
894370,06/05/2011 08:04:16 AM,2011,06/05/2011 10:06:05 AM,06/05/2011 10:06:05 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MCCOPPIN ST and VALENCIA ST,6,South of Market,SOUTHERN,37.7716,-122.4225,"(37.7715950948218, -122.422526300512)",Voice In,
895358,06/06/2011 04:53:53 PM,2011,06/07/2011 03:06:20 PM,06/07/2011 03:06:20 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1501 INNES AVE, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.73832,-122.3872,"(37.738315099602, -122.387187763187)",Voice In,
895658,06/07/2011 09:04:30 AM,2011,06/08/2011 08:06:07 AM,06/08/2011 08:06:07 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CAMBRIDGE ST and SILVER AVE,9,University Mound,BAYVIEW,37.72905,-122.4195,"(37.7290463794445, -122.419486422889)",Voice In,
896706,06/08/2011 12:46:03 PM,2011,06/08/2011 05:06:04 PM,06/08/2011 05:06:04 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"50 RIZAL ST, SAN FRANCISCO, CA, 94107",6,South of Market,SOUTHERN,37.78176,-122.3996,"(37.781765126044, -122.399620012463)",Voice In,
897119,06/09/2011 07:31:21 AM,2011,06/12/2011 06:06:04 AM,06/12/2011 06:06:04 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FELL ST and LAGUNA ST,5,Hayes Valley,NORTHERN,37.77552,-122.4261,"(37.7755243958891, -122.426070375351)",Voice In,
900377,06/14/2011 11:41:42 AM,2011,06/15/2011 07:06:05 AM,06/15/2011 07:06:05 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of PINE ST and POLK ST,3,Polk Gulch,NORTHERN,37.78962,-122.4205,"(37.7896205149022, -122.42049352552)",Voice In,
901702,06/16/2011 07:13:05 AM,2011,06/16/2011 02:06:03 PM,06/16/2011 02:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 6TH AVE and ANZA ST,1,Inner Richmond,RICHMOND,37.77909,-122.4641,"(37.779090745957, -122.464145086209)",Voice In,
901879,06/16/2011 11:07:15 AM,2011,06/16/2011 02:06:04 PM,06/16/2011 02:06:04 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"116 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78329,-122.4112,"(37.783294101859, -122.411241580659)",Voice In,
903042,06/17/2011 06:30:30 PM,2011,06/17/2011 08:06:03 PM,06/17/2011 08:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 26TH ST and SANCHEZ ST,8,Noe Valley,MISSION,37.74836,-122.4293,"(37.748362217183, -122.429346339688)",Voice In,
903670,06/19/2011 09:57:33 AM,2011,06/19/2011 02:06:00 PM,06/19/2011 02:06:00 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ELLIS ST and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78466,-122.4144,"(37.7846571205337, -122.414430027214)",Voice In,
903765,06/19/2011 12:36:22 PM,2011,06/19/2011 02:06:00 PM,06/19/2011 02:06:00 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"480 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78481,-122.4141,"(37.784805520734, -122.414118623039)",Voice In,
903882,06/19/2011 05:24:34 PM,2011,06/20/2011 03:06:07 PM,06/20/2011 03:06:07 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of KIRKWOOD AVE and NEWHALL ST,10,Bayview,BAYVIEW,37.73817,-122.39,"(37.7381661168593, -122.38995874069)",Voice In,
904085,06/20/2011 08:34:02 AM,2011,06/30/2011 06:06:04 AM,06/30/2011 06:06:04 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"943 HOWARD ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.78062,-122.4058,"(37.78061980975, -122.405785777869)",Voice In,
904350,06/20/2011 11:54:13 AM,2011,06/29/2011 04:06:05 PM,06/29/2011 04:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 15TH ST and WIESE ST,9,Mission,MISSION,37.76662,-122.4206,"(37.766624564128, -122.42063775083)",Voice In,
904453,06/20/2011 01:30:56 PM,2011,11/29/2011 11:07:57 AM,11/29/2011 11:07:57 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In,
907180,06/24/2011 09:15:49 AM,2011,06/29/2011 04:06:09 PM,06/29/2011 04:06:09 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MARKET ST and OCTAVIA ST,8,Mint Hill,SOUTHERN,37.77174,-122.4237,"(37.7717365277698, -122.423673320337)",Voice In,
907604,06/24/2011 04:11:14 PM,2011,06/25/2011 06:06:09 AM,06/25/2011 06:06:09 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 9TH ST and MISSION ST,6,South of Market,SOUTHERN,37.77623,-122.4147,"(37.7762305280824, -122.414711168083)",Voice In,
907808,06/25/2011 06:25:20 AM,2011,07/05/2011 10:06:07 AM,07/05/2011 10:06:07 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and CASTRO ST,8,Castro,MISSION,37.76089,-122.435,"(37.7608889246966, -122.435000817757)",Voice In,
908388,06/26/2011 01:06:27 PM,2011,06/26/2011 02:06:11 PM,06/26/2011 02:06:11 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"52 HARTFORD ST, SAN FRANCISCO, CA, 94114",8,Castro,MISSION,37.76164,-122.4341,"(37.761642282874, -122.434085597734)",Voice In,
908945,06/27/2011 01:23:03 PM,2011,06/27/2011 04:06:04 PM,06/27/2011 04:06:04 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CALIFORNIA ST and VAN NESS AVE,3,Polk Gulch,NORTHERN,37.79037,-122.4223,"(37.7903696268019, -122.422329094456)",Voice In,
909101,06/27/2011 03:29:12 PM,2011,07/01/2011 06:06:04 AM,07/01/2011 06:06:04 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of PINE ST and VAN NESS AVE,3,Pacific Heights,NORTHERN,37.78941,-122.4221,"(37.7894119211754, -122.422135042074)",Voice In,
911191,06/30/2011 01:32:08 PM,2011,07/01/2011 06:06:19 AM,07/01/2011 06:06:19 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1959 10TH AVE, SAN FRANCISCO, CA, 94116",7,,TARAVAL,37.75167,-122.4668,"(37.751676213, -122.466797275)",Voice In,
911910,07/01/2011 01:30:28 PM,2011,07/03/2011 06:06:19 AM,07/03/2011 06:06:19 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3457 26TH ST, SAN FRANCISCO, CA, 94110",9,,MISSION,37.74876,-122.4195,"(37.748761401, -122.419503469)",Voice In,
911962,07/01/2011 02:35:52 PM,2011,07/02/2011 04:06:03 PM,07/02/2011 04:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1032 BROADWAY, SAN FRANCISCO, CA, 94133",3,Russian Hill,CENTRAL,37.79705,-122.4143,"(37.797048915114, -122.414285610491)",Voice In,
912406,07/02/2011 10:38:03 AM,2011,07/03/2011 06:06:27 AM,07/03/2011 06:06:27 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"266 30TH ST, SAN FRANCISCO, CA, 94131",8,Noe Valley,INGLESIDE,37.74224,-122.4258,"(37.742243159602, -122.425799869663)",Voice In,
913229,07/04/2011 01:13:22 PM,2011,07/04/2011 02:06:02 PM,07/04/2011 02:06:02 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LARKIN ST and POST ST,6,Lower Nob Hill,CENTRAL,37.78704,-122.4183,"(37.7870380649587, -122.418271079149)",Voice In,
914359,07/06/2011 07:45:58 AM,2011,07/12/2011 12:06:13 PM,07/12/2011 12:06:13 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1525 BRYANT ST, SAN FRANCISCO, CA, 94103",10,Mission,MISSION,37.7674,-122.4105,"(37.767400478955, -122.410480092464)",Voice In,
914823,07/06/2011 02:58:45 PM,2011,07/07/2011 01:06:03 PM,07/07/2011 01:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"730 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77505,-122.4113,"(37.77505202486, -122.411252903523)",Web Self Service,
915083,07/06/2011 09:02:37 PM,2011,07/07/2011 06:06:55 AM,07/07/2011 06:06:55 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 15TH ST and WIESE ST,9,Mission,MISSION,37.76662,-122.4206,"(37.766624564128, -122.42063775083)",Voice In,
915366,07/07/2011 10:34:09 AM,2011,07/12/2011 04:06:11 PM,07/12/2011 04:06:11 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LASKIE ST and MISSION ST,6,South of Market,SOUTHERN,37.77671,-122.4141,"(37.7767075929162, -122.414106760324)",Voice In,
915865,07/07/2011 11:41:43 PM,2011,07/08/2011 06:06:15 AM,07/08/2011 06:06:15 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FREDERICK ST and STANYAN ST,5,Parnassus Heights,PARK,37.76637,-122.4529,"(37.7663741427839, -122.452946928519)",Voice In,
916944,07/09/2011 03:35:46 PM,2011,07/09/2011 05:06:00 PM,07/09/2011 05:06:00 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"858 STANYAN ST, SAN FRANCISCO, CA, 94117",5,Cole Valley,PARK,37.76653,-122.4528,"(37.766532634359, -122.452820235644)",Voice In,
916999,07/09/2011 05:20:00 PM,2011,07/12/2011 04:06:12 PM,07/12/2011 04:06:12 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and POTRERO AVE,10,Mission,MISSION,37.76194,-122.4072,"(37.7619358684537, -122.407187658888)",Voice In,
917444,07/10/2011 07:22:39 PM,2011,07/12/2011 02:06:11 PM,07/12/2011 02:06:11 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"155 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77756,-122.4051,"(37.777555556659, -122.405097295183)",Voice In,
918190,07/11/2011 04:55:49 PM,2011,07/11/2011 08:06:05 PM,07/11/2011 08:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of BAKER ST and HAYES ST,5,Panhandle,PARK,37.77457,-122.4411,"(37.7745673486064, -122.441110544076)",Voice In,
918350,07/11/2011 07:58:56 PM,2011,07/12/2011 06:07:05 AM,07/12/2011 06:07:05 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of BUSH ST and JONES ST,3,Lower Nob Hill,CENTRAL,37.78953,-122.4137,"(37.7895294371914, -122.413728376001)",Voice In,
918535,07/12/2011 09:09:47 AM,2011,07/12/2011 10:06:08 AM,07/12/2011 10:06:08 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"250 DORE ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77144,-122.4101,"(37.771443434552, -122.410066527355)",Voice In,
918662,07/12/2011 11:15:46 AM,2011,07/13/2011 12:06:05 PM,07/13/2011 12:06:05 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"765 PENNSYLVANIA AVE, SAN FRANCISCO, CA, 94107",10,Potrero Hill,BAYVIEW,37.7574,-122.3929,"(37.757404464186, -122.392901429298)",Voice In,
919448,07/13/2011 12:27:06 PM,2011,07/13/2011 02:06:12 PM,07/13/2011 02:06:12 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 14TH ST and MISSION ST,9,Mission,MISSION,37.76827,-122.42,"(37.7682735201071, -122.419981393661)",Voice In,
919798,07/13/2011 10:14:43 PM,2011,07/14/2011 06:06:27 AM,07/14/2011 06:06:27 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ADA CT and OFARRELL ST,6,Tenderloin,TENDERLOIN,37.78545,-122.4157,"(37.7854497254799, -122.415673981011)",Voice In,
920857,07/15/2011 12:01:37 PM,2011,07/20/2011 04:06:03 PM,07/20/2011 04:06:03 PM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LASKIE ST and MISSION ST,6,South of Market,SOUTHERN,37.77671,-122.4141,"(37.7767075929162, -122.414106760324)",Voice In,
920927,07/15/2011 01:21:52 PM,2011,07/18/2011 06:06:19 AM,07/18/2011 06:06:19 AM,Closed,See Notes tab for more details -,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"945 GREEN ST, SAN FRANCISCO, CA, 94133",3,Russian Hill,CENTRAL,37.79872,-122.4144,"(37.798716196571, -122.414378907977)",Voice In,
